GeoID2,District,Name,County,Total Population,White (NH),Black (NH),Hispanic, Asian and Pacific Islander (NH),Native American (NH),Other (NH),Total Population 18+,White 18+ (NH),Black 18+ (NH),Hispanic 18+,Asian and Pacific Islander 18+ (NH),Native American 18+ (NH),Other 18+ (NH),Pres08 Total Vote,Pres08 Dem Vote,Pres08 Rep Vote,Avg Dem Vote,Avg Rep Vote
42115130,0,FRIENDSVILLE Voting District,Susquehanna,111,102,7,0,0,2,0,80,76,2,0,0,2,0,51,18,33,23,28
4211560,0,CHOCONUT TWP Voting District,Susquehanna,713,699,3,5,0,1,5,592,579,3,4,0,1,5,378,154,217,144,227
42115380,0,SPRINGVILLE TWP Voting District,Susquehanna,1641,1610,4,16,4,2,5,1286,1267,1,11,4,2,1,744,358,377,318,417
4211550,0,BROOKLYN TWP Voting District,Susquehanna,963,929,4,17,5,0,8,750,725,3,12,4,0,6,439,195,240,176,259
42115250,0,LATHROP TWP Voting District,Susquehanna,841,834,0,2,0,0,5,680,676,0,2,0,0,2,376,175,194,173,196
42115210,0,HOP BOTTOM Voting District,Susquehanna,337,330,0,4,0,0,3,261,256,0,4,0,0,1,159,100,57,81,76
42115180,0,HARFORD TWP Voting District,Susquehanna,1430,1412,0,6,1,1,10,1126,1119,0,2,0,1,4,713,271,433,235,469
42115260,0,LENOX TWP Voting District,Susquehanna,1934,1878,4,23,6,3,20,1534,1495,4,16,5,3,11,884,377,497,348,526
4211520,0,ARARAT TWP Voting District,Susquehanna,563,545,2,10,1,2,3,451,438,2,6,1,2,2,251,109,138,100,147
42115140,0,GIBSON TWP Voting District,Susquehanna,1221,1170,5,27,1,0,18,956,933,1,13,1,0,8,587,220,365,216,369
4211710,0,BLOSS TWP Voting District,Tioga,353,353,0,0,0,0,0,288,288,0,0,0,0,0,184,78,105,71,112
4211720,0,BLOSSBURG Voting District,Tioga,1538,1500,2,20,4,6,6,1154,1131,0,9,3,5,6,598,284,306,243,347
4211730,0,BROOKFIELD TWP Voting District,Tioga,421,408,1,11,0,0,1,344,334,0,9,0,0,1,207,80,125,76,129
4211740,0,CHARLESTON TWP VTD NORTH,Tioga,2173,2127,2,23,8,5,8,1674,1651,1,9,7,3,3,1030,335,677,292,720
4211750,0,CHARLESTON TWP VTD SOUTH,Tioga,1187,1144,10,19,5,1,8,981,957,5,12,4,1,2,474,147,321,139,329
4211760,0,CHATHAM TWP Voting District,Tioga,588,567,1,10,2,3,5,489,473,1,7,2,3,3,302,86,214,82,218
4211770,0,CLYMER TWP Voting District,Tioga,581,578,1,1,0,1,0,455,452,1,1,0,1,0,260,76,177,89,164
4211780,0,COVINGTON TWP Voting District,Tioga,1022,1004,4,6,3,2,3,800,783,3,6,3,2,3,438,122,312,119,315
4211790,0,DEERFIELD TWP Voting District,Tioga,662,639,3,7,4,0,9,513,501,3,5,3,0,1,299,91,206,84,213
42117100,0,DELMAR TWP VTD NORTH,Tioga,1783,1736,7,14,7,3,16,1400,1370,5,11,4,3,7,907,307,579,276,610
42117110,0,DELMAR TWP VTD SOUTH,Tioga,1073,1032,11,15,3,7,5,842,821,3,8,3,3,4,460,123,331,127,327
42117120,0,DUNCAN TWP Voting District,Tioga,208,205,0,2,0,1,0,170,168,0,1,0,1,0,77,26,50,30,46
42117130,0,ELK TWP Voting District,Tioga,49,49,0,0,0,0,0,44,44,0,0,0,0,0,22,6,16,7,15
42117150,0,ELKLAND Voting District,Tioga,1821,1772,4,17,2,3,23,1406,1375,4,10,2,3,12,655,345,299,323,321
42117160,0,FARMINGTON TWP Voting District,Tioga,637,625,2,4,0,0,6,520,513,1,3,0,0,3,293,104,184,99,189
42117170,0,GAINES TWP Voting District,Tioga,542,534,0,3,1,1,3,467,460,0,3,1,1,2,260,91,163,90,164
42117180,0,HAMILTON TWP Voting District,Tioga,499,490,1,3,0,3,2,387,381,0,3,0,2,1,159,64,90,54,100
42117190,0,JACKSON TWP Voting District,Tioga,1887,1848,4,11,5,2,17,1489,1463,2,7,5,2,10,828,228,585,216,597
42117200,0,KNOXVILLE Voting District,Tioga,629,621,0,0,1,0,7,461,457,0,0,1,0,3,235,84,146,85,145
42117210,0,LAWRENCE TWP Voting District,Tioga,1718,1681,4,8,4,1,20,1372,1346,4,5,4,1,12,644,212,420,191,441
42117220,0,LAWRENCEVILLE Voting District,Tioga,581,565,2,6,0,4,4,448,439,1,5,0,2,1,234,96,136,90,142
42117230,0,LIBERTY TWP Voting District,Tioga,1042,1009,0,6,2,1,24,778,764,0,2,2,1,9,462,134,321,125,330
42117240,0,LIBERTY Voting District,Tioga,249,243,4,0,0,0,2,163,159,2,0,0,0,2,100,27,73,25,75
42117251,0,MANSFIELD Voting District,Tioga,3625,3195,185,111,49,7,78,3244,2868,178,86,46,7,59,1383,788,576,693,671
42117270,0,MIDDLEBURY TWP Voting District,Tioga,1285,1272,0,7,1,2,3,1000,990,0,5,1,1,3,607,140,458,127,471
42117280,0,MORRIS TWP Voting District,Tioga,606,592,0,12,2,0,0,493,487,0,5,1,0,0,297,82,212,78,216
42117291,0,NELSON TWP Voting District,Tioga,571,555,7,3,1,2,3,456,447,5,2,1,1,0,216,84,127,69,142
42117300,0,OSCEOLA TWP Voting District,Tioga,659,648,2,1,0,0,8,513,507,2,0,0,0,4,246,85,157,84,158
42117310,0,PUTNAM TWP Voting District,Tioga,425,420,0,4,0,0,1,314,311,0,2,0,0,1,164,47,115,45,117
42117320,0,RICHMOND TWP Voting District,Tioga,2396,2314,18,22,17,6,19,1932,1881,12,12,14,4,9,1056,389,655,346,698
42117330,0,ROSEVILLE Voting District,Tioga,189,179,0,1,2,2,5,148,141,0,1,0,2,4,89,31,56,30,57
42117340,0,RUTLAND TWP Voting District,Tioga,805,790,3,4,1,2,5,621,611,1,4,1,1,3,380,110,265,111,264
42117350,0,SHIPPEN TWP Voting District,Tioga,527,508,3,8,2,0,6,406,396,1,3,2,0,4,245,60,184,64,180
42117360,0,SULLIVAN TWP Voting District,Tioga,1453,1416,1,13,7,2,14,1094,1072,1,5,6,2,8,659,186,463,181,468
42117370,0,TIOGA TWP Voting District,Tioga,991,956,5,11,3,0,16,796,776,1,6,3,0,10,431,160,266,139,287
42117380,0,TIOGA Voting District,Tioga,666,653,4,1,0,1,7,500,496,0,1,0,1,2,235,81,153,73,161
42117390,0,UNION TWP VTD NORTH,Tioga,448,439,0,2,3,0,4,354,347,0,2,2,0,3,220,54,158,58,154
42117400,0,UNION TWP VTD SOUTH,Tioga,552,545,0,3,2,0,2,442,438,0,2,0,0,2,157,53,103,52,104
42117410,0,WARD TWP Voting District,Tioga,166,159,0,0,0,0,7,145,142,0,0,0,0,3,63,26,37,23,40
42117420,0,WELLSBORO WD 01,Tioga,1753,1669,12,16,29,5,22,1398,1347,5,8,21,3,14,809,281,517,253,545
42117430,0,WELLSBORO WD 02,Tioga,1510,1446,8,20,12,3,21,1246,1203,8,12,8,3,12,851,322,518,292,548
42117440,0,WESTFIELD TWP VTD 01,Tioga,1047,1037,1,4,2,1,2,823,813,1,4,2,1,2,396,147,243,141,249
42117460,0,WESTFIELD Voting District,Tioga,1064,1037,10,8,1,4,4,821,807,6,3,1,3,1,352,118,227,127,218
4211910,0,BUFFALO TWP VTD 01,Union,2447,2331,21,67,3,5,20,1804,1747,11,32,3,3,8,953,293,645,283,655
4211920,0,BUFFALO TWP VTD 02,Union,1091,1080,7,3,0,0,1,741,736,4,1,0,0,0,359,75,279,76,278
4211930,0,EAST BUFFALO TWP VTD 01,Union,1811,1657,26,47,48,7,26,1380,1291,15,28,34,4,8,990,460,519,425,554
4211940,0,EAST BUFFALO TWP VTD 02,Union,1682,1580,16,17,48,3,18,1276,1210,15,9,32,3,7,1094,548,531,509,570
4211951,0,EAST BUFFALO TWP VTD 03,Union,1653,1530,16,36,40,5,26,1279,1208,15,22,25,2,7,1096,570,517,508,579
4211955,0,EAST BUFFALO TWP VTD 04,Union,1268,1060,67,61,32,1,47,1140,980,48,46,29,1,36,708,437,268,377,328
4211960,0,GREGG TWP Voting District,Union,4984,1914,1739,1112,83,41,95,4781,1741,1728,1105,82,41,84,385,128,251,112,267
4211970,0,HARTLETON Voting District,Union,283,279,0,0,0,0,4,211,210,0,0,0,0,1,95,20,73,22,71
4211980,0,HARTLEY TWP Voting District,Union,1820,1782,4,20,3,4,7,1395,1377,2,10,3,2,1,649,186,452,180,458
4211990,0,KELLY TWP VTD 01,Union,4474,2940,809,567,54,34,70,3916,2442,795,544,46,34,55,1163,478,670,438,710
42119100,0,KELLY TWP VTD 02,Union,1017,890,52,57,1,0,17,756,702,28,24,1,0,1,325,136,184,130,190
42119110,0,LEWIS TWP Voting District,Union,1480,1439,23,4,2,1,11,1067,1052,6,2,1,1,5,400,130,263,105,288
42119120,0,LEWISBURG WD 01,Union,937,832,31,30,15,4,25,808,730,27,20,12,4,15,436,299,131,280,150
42119130,0,LEWISBURG WD 02,Union,1008,904,20,63,11,0,10,850,785,18,32,10,0,5,476,316,159,296,179
42119140,0,LEWISBURG WD 03,Union,2528,2127,95,94,135,5,72,2466,2087,93,84,133,5,64,1292,913,367,823,457
42119150,0,LEWISBURG WD 04,Union,1319,1217,20,42,24,0,16,1136,1062,17,32,18,0,7,594,275,316,255,336
42119160,0,LIMESTONE TWP Voting District,Union,1723,1680,9,13,7,3,11,1221,1202,3,3,4,3,6,698,186,505,176,515
42119170,0,MIFFLINBURG VTD EAST,Union,1959,1915,12,14,4,0,14,1549,1525,5,8,4,0,7,874,326,544,285,585
42119180,0,MIFFLINBURG VTD WEST,Union,1581,1538,10,17,8,1,7,1196,1170,6,11,5,1,3,697,232,453,209,476
42119190,0,NEW BERLIN Voting District,Union,873,864,1,2,2,1,3,667,662,0,1,0,1,3,383,141,235,141,235
42119200,0,UNION TWP (Union Ind.) PCT 02,Union,120,120,0,0,0,0,0,99,99,0,0,0,0,0,54,19,33,19,33
42119205,0,UNION TWP PCT 01,Union,1469,1425,7,10,9,1,17,1190,1169,3,8,5,1,4,699,245,445,237,453
42119210,0,WEST BUFFALO TWP Voting District,Union,2983,2921,18,25,3,3,13,2204,2176,1,14,3,3,7,1161,343,810,319,834
42119220,0,WHITE DEER TWP VTD 01,Union,1315,1291,2,5,4,3,10,1047,1034,2,2,2,3,4,524,167,344,159,352
42119230,0,WHITE DEER TWP VTD 02,Union,1360,1309,12,21,1,1,16,1085,1053,9,12,1,1,9,559,165,384,171,378
42119240,0,WHITE DEER TWP VTD 03,Union,1081,1054,4,8,2,2,11,847,832,2,3,1,2,7,397,136,253,135,254
42119250,0,WHITE DEER TWP VTD 04,Union,681,632,27,11,2,0,9,526,507,11,5,2,0,1,339,109,228,121,216
4212110,0,ALLEGHENY TWP Voting District,Venango,276,271,0,2,1,0,2,221,218,0,0,1,0,2,144,43,98,42,99
4212120,0,BARKEYVILLE Voting District,Venango,207,190,0,11,1,0,5,156,146,0,6,1,0,3,106,40,62,46,56
4212130,0,CANAL TWP Voting District,Venango,1023,1009,4,1,1,2,6,837,827,4,0,0,2,4,426,138,275,141,272
4212140,0,CHERRYTREE TWP Voting District,Venango,1540,1523,3,4,6,2,2,1214,1205,1,1,3,2,2,693,304,374,269,409
4212150,0,CLINTON TWP Voting District,Venango,854,844,3,4,1,0,2,618,608,3,4,1,0,2,324,76,237,98,215
4212160,0,CLINTONVILLE Voting District,Venango,508,492,0,5,6,2,3,401,392,0,2,3,2,2,167,41,123,42,122
42121100,0,CORNPLANTER TWP DIST 01,Venango,1751,1715,15,10,7,1,3,1419,1400,6,6,5,1,1,880,367,506,372,501
42121105,0,CORNPLANTER TWP DIST 02,Venango,667,660,2,3,1,0,1,544,540,0,3,1,0,0,327,143,177,138,182
42121115,0,CRANBERRY TWP DIST 01,Venango,1571,1540,4,7,2,3,15,1292,1267,4,7,2,3,9,718,197,510,226,481
42121125,0,CRANBERRY TWP DIST 02,Venango,1804,1774,4,7,5,2,12,1430,1415,1,3,1,2,8,789,281,495,290,486
42121135,0,CRANBERRY TWP DIST 03,Venango,1275,1234,4,14,1,0,22,987,962,3,9,1,0,12,474,180,292,174,298
42121140,0,CRANBERRY TWP DIST 04,Venango,2035,1978,7,13,20,3,14,1632,1599,5,9,14,3,2,1021,379,631,374,636
42121170,0,EMLENTON Voting District,Venango,617,607,1,4,4,0,1,495,488,1,1,4,0,1,327,139,174,137,176
42121225,0,FRANKLIN DIST 02 ED 01,Venango,1834,1696,48,18,15,1,56,1433,1352,42,9,9,1,20,987,505,466,479,492
42121250,0,FRANKLIN DIST 02 ED 02,Venango,2421,2229,75,27,16,10,64,1944,1833,60,17,14,6,14,1011,432,565,438,559
42121265,0,FRANKLIN DIST 03,Venango,2290,2135,54,38,16,7,40,1752,1668,33,22,13,4,12,688,358,323,335,346
42121290,0,FRENCHCREEK TWP Voting District,Venango,1542,1491,5,14,4,4,24,1273,1236,4,12,3,4,14,777,332,436,323,445
42121300,0,IRWIN TWP Voting District,Venango,1391,1369,8,4,2,2,6,1060,1045,6,1,2,2,4,578,163,406,183,386
42121310,0,JACKSON TWP Voting District,Venango,1147,1122,1,6,0,2,16,882,864,1,5,0,2,10,460,150,301,152,299
42121320,0,MINERAL TWP Voting District,Venango,538,526,2,2,3,0,5,441,434,2,1,1,0,3,233,92,137,93,136
42121330,0,OAKLAND TWP Voting District,Venango,1504,1482,2,7,4,1,8,1181,1166,2,5,2,1,5,736,239,489,260,468
42121355,0,OIL CITY DIST 01,Venango,2015,1932,27,15,6,5,30,1523,1480,14,8,5,3,13,746,350,380,327,403
42121375,0,OIL CITY DIST 02,Venango,1339,1295,16,5,4,1,18,973,947,13,2,4,1,6,447,214,231,216,229
42121395,0,OIL CITY DIST 03,Venango,2229,2102,56,30,2,5,34,1668,1600,25,23,1,5,14,637,324,303,331,296
42121405,0,OIL CITY DIST 04,Venango,1398,1294,28,30,15,4,27,1089,1025,15,16,11,3,19,518,267,244,253,258
42121425,0,OIL CITY DIST 05,Venango,1061,1035,5,12,1,1,7,810,797,3,5,1,1,3,497,216,273,218,271
42121445,0,OIL CITY DIST 06,Venango,1440,1357,12,34,3,2,32,1065,1019,9,14,2,2,19,611,287,315,266,336
42121465,0,OIL CITY DIST 07,Venango,1075,1047,10,3,5,0,10,846,830,8,2,5,0,1,480,249,220,225,244
42121530,0,OIL CREEK TWP Voting District,Venango,854,846,0,3,1,0,4,688,683,0,2,0,0,3,357,116,238,109,245
42121540,0,PINEGROVE TWP Voting District,Venango,1354,1328,2,2,6,4,12,1046,1033,0,2,4,3,4,573,162,407,191,378
42121550,0,PLEASANTVILLE Voting District,Venango,892,871,2,3,10,0,6,671,659,0,2,5,0,5,432,159,269,143,285
42121560,0,PLUM TWP Voting District,Venango,1056,1049,0,1,1,0,5,827,824,0,0,1,0,2,481,172,300,178,294
42121570,0,POLK Voting District,Venango,816,793,16,2,1,1,3,660,641,16,1,1,0,1,193,83,107,88,102
42121580,0,PRESIDENT TWP Voting District,Venango,540,532,1,2,0,1,4,479,474,1,2,0,1,1,290,124,162,130,156
42121575,0,RICHLAND TWP Voting District,Venango,777,756,5,3,0,5,8,610,593,5,1,0,4,7,357,88,266,99,255
42121595,0,ROCKLAND TWP DIST 01,Venango,1173,1150,0,8,2,1,12,978,959,0,5,2,1,11,558,206,346,232,320
42121620,0,ROCKLAND TWP DIST 02,Venango,283,274,0,0,0,1,8,217,211,0,0,0,1,5,120,28,91,35,84
42121640,0,ROUSEVILLE Voting District,Venango,523,519,0,3,0,0,1,399,395,0,3,0,0,1,211,92,118,97,113
42121650,0,SANDYCREEK TWP Voting District,Venango,2260,2071,112,51,12,1,13,1739,1668,38,22,6,1,4,1117,413,691,436,668
42121660,0,SCRUBGRASS TWP Voting District,Venango,751,718,5,9,7,1,11,602,576,3,9,7,1,6,320,109,207,113,203
42121670,0,SUGAR CREEK VTD 01,Venango,1222,1188,6,5,6,1,16,939,920,3,3,3,1,9,382,171,200,181,190
42121680,0,SUGAR CREEK VTD 02,Venango,779,756,6,12,2,1,2,633,624,3,4,1,1,0,311,116,193,127,182
42121690,0,SUGAR CREEK VTD 03,Venango,1312,1282,7,12,2,3,6,1114,1089,6,11,2,3,3,453,192,253,206,239
42121700,0,SUGAR CREEK VTD 04,Venango,681,666,0,10,0,0,5,532,527,0,4,0,0,1,391,168,218,173,213
42121695,0,SUGAR CREEK VTD 05,Venango,1300,1256,7,16,3,0,18,995,977,5,6,2,0,5,510,182,323,201,304
42121730,0,UTICA Voting District,Venango,189,186,0,2,0,1,0,151,148,0,2,0,1,0,80,29,49,35,43
42121740,0,VICTORY TWP Voting District,Venango,410,407,0,2,0,0,1,335,332,0,2,0,0,1,158,59,97,69,87
4212170,0,COOPERSTOWN Voting District,Venango,460,455,2,2,1,0,0,351,348,2,1,0,0,0,211,63,140,69,134
4212350,0,COLUMBUS TWP Voting District,Warren,2034,1991,2,13,10,1,17,1578,1546,2,8,8,1,13,729,347,368,330,385
4212310,0,BEAR LAKE Voting District,Warren,164,149,0,13,0,0,2,121,114,0,5,0,0,2,60,27,32,26,33
42123125,0,FREEHOLD TWP Voting District,Warren,1510,1491,3,4,2,4,6,1054,1036,3,4,2,4,5,433,172,256,150,278
42123110,0,FARMINGTON TWP Voting District,Warren,1259,1233,3,12,2,1,8,931,916,1,8,2,1,3,580,228,344,200,372
42123100,0,ELK TWP Voting District,Warren,520,514,0,0,1,3,2,437,433,0,0,1,1,2,289,118,167,106,179
42123165,0,MEAD TWP Voting District,Warren,1386,1359,1,6,9,0,11,1161,1143,0,4,9,0,5,617,297,316,295,318
4212320,0,BROKENSTRAW TWP Voting District,Warren,1884,1857,0,7,3,3,14,1540,1525,0,4,1,2,8,722,334,364,309,389
42123361,0,WARREN WD SOUTH EAST,Warren,2367,2300,6,31,5,6,19,1815,1778,3,20,3,5,6,1035,571,447,517,501
42123181,0,PINE GROVE TWP Voting District,Warren,2695,2623,10,21,15,5,21,2170,2125,9,16,10,1,9,1451,612,815,558,869
42123195,0,PITTSFIELD TWP Voting District,Warren,1405,1380,2,16,3,0,4,1080,1070,2,3,3,0,2,588,233,342,231,344
4212370,0,CONEWANGO TWP PCT 02,Warren,1399,1367,8,5,1,1,17,1124,1104,3,5,1,1,10,665,316,337,300,353
42123220,0,PLEASANT TWP Voting District,Warren,2444,2411,3,13,6,3,8,2059,2033,3,11,6,3,3,1291,608,667,571,704
42123140,0,GLADE TWP Voting District,Warren,2308,2259,7,16,13,7,6,1885,1850,5,9,13,6,2,1174,476,681,458,699
4212340,0,CLARENDON Voting District,Warren,450,444,2,3,0,0,1,334,330,2,1,0,0,1,165,91,71,81,81
42123400,0,WARREN WD NORTH,Warren,1210,1173,11,5,10,2,9,973,957,2,2,6,2,4,700,331,365,288,408
42123351,0,WARREN WD EAST,Warren,2530,2435,13,23,18,11,30,1976,1914,8,17,14,11,12,1121,576,525,541,560
42123255,0,SUGAR GROVE TWP Voting District,Warren,1723,1682,0,9,14,2,16,1278,1259,0,2,8,2,7,652,271,375,257,389
42123290,0,SUGAR GROVE Voting District,Warren,614,593,5,0,4,1,11,456,445,4,0,3,1,3,296,112,177,106,183
42123260,0,SPRING CREEK TWP Voting District,Warren,852,842,4,2,0,0,4,659,651,2,2,0,0,4,349,126,218,126,218
42123231,0,SHEFFIELD TWP Voting District,Warren,2121,2089,2,10,4,4,12,1688,1663,2,8,3,4,8,853,451,388,445,394
4212330,0,CHERRY GROVE TWP Voting District,Warren,216,209,1,5,0,0,1,175,169,1,4,0,0,1,93,34,58,33,59
4212390,0,ELDRED TWP Voting District,Warren,650,648,0,0,0,0,2,522,520,0,0,0,0,2,253,89,158,87,160
42123250,0,SOUTHWEST TWP Voting District,Warren,527,510,0,15,0,0,2,404,393,0,9,0,0,2,168,62,104,56,110
42123310,0,TRIUMPH TWP Voting District,Warren,316,301,0,4,1,0,10,264,259,0,2,1,0,2,133,49,81,51,79
42123300,0,TIDIOUTE Voting District,Warren,688,679,0,6,0,0,3,545,541,0,3,0,0,1,289,150,131,133,148
4212380,0,DEERFIELD TWP Voting District,Warren,339,338,0,0,1,0,0,294,293,0,0,1,0,0,157,71,84,72,83
42123370,0,WARREN WD SOUTH,Warren,618,615,0,1,0,1,1,484,482,0,0,0,1,1,331,178,149,172,155
42123331,0,WARREN WD WEST,Warren,1645,1585,5,22,12,5,16,1267,1224,3,15,11,5,9,614,326,281,299,308
42123320,0,WARREN WD CENTRAL,Warren,1340,1293,9,8,12,3,15,1136,1101,8,6,9,3,9,488,268,212,226,254
42123420,0,YOUNGSVILLE Voting District,Warren,1729,1684,9,18,3,2,13,1330,1309,4,10,3,2,2,843,369,456,343,482
4212360,0,CONEWANGO TWP PCT 01,Warren,2195,2102,29,16,17,6,25,1782,1708,29,13,12,6,14,1074,490,569,450,609
42123150,0,LIMESTONE TWP Voting District,Warren,403,400,0,0,2,0,1,342,340,0,0,1,0,1,174,86,85,85,86
42123410,0,WATSON TWP Voting District,Warren,274,271,1,1,0,0,1,233,230,1,1,0,0,1,130,68,62,65,65
4212560,0,BENTLEYVILLE VTD 02,Washington,1349,1273,36,6,1,0,33,958,918,24,4,1,0,11,485,264,207,293,178
4212570,0,BLAINE TWP Voting District,Washington,690,677,1,1,4,0,7,512,505,1,1,2,0,3,290,126,164,149,141
4212580,0,BUFFALO TWP Voting District,Washington,2069,2026,8,16,2,5,12,1678,1655,1,11,1,4,6,991,382,598,438,544
4212595,0,BURGETTSTOWN Voting District,Washington,1388,1317,23,19,5,1,23,1083,1039,18,12,4,1,9,609,342,260,386,218
42125110,0,CALIFORNIA VTD 01,Washington,719,607,77,11,7,6,11,678,574,76,9,5,3,11,349,246,97,255,88
42125125,0,CALIFORNIA VTD 02,Washington,1093,941,107,16,7,0,22,1083,932,107,15,7,0,22,436,290,140,217,193
42125130,0,CALIFORNIA VTD 03,Washington,764,741,6,6,1,3,7,581,564,6,6,0,3,2,330,153,172,179,146
42125140,0,CALIFORNIA VTD 04,Washington,2841,2625,138,39,9,1,29,2624,2428,136,35,8,1,16,776,465,301,525,467
42125PR185,0,CALIFORNIA VTD 05,Washington,1378,1207,116,28,10,3,14,1324,1156,114,28,10,3,13,534,355,172,265,236
42125160,0,CANONSBURG WD 01 PCT 03,Washington,1627,1395,138,22,11,2,59,1288,1142,101,13,9,2,21,700,421,269,485,205
421251760,0,UNION TWP VTD 04,Washington,446,442,2,0,0,2,0,364,360,2,0,0,2,0,184,87,90,109,68
421251770,0,UNION TWP VTD 05,Washington,1373,1353,4,3,10,0,3,1137,1123,2,2,9,0,1,725,303,414,359,358
421251780,0,UNION TWP VTD 06,Washington,762,746,3,6,1,1,5,623,614,2,3,1,1,2,468,205,258,232,217
421251790,0,UNION TWP VTD 07,Washington,919,880,9,21,0,3,6,781,748,8,17,0,2,6,421,209,207,240,176
42125170,0,CANONSBURG WD 01 PCT 04,Washington,1728,1601,45,37,23,1,21,1280,1205,29,22,15,1,8,855,439,409,525,323
42125PR188,0,CANONSBURG WD 02 PC 03,Washington,854,730,47,29,5,0,43,700,624,34,21,5,0,16,431,238,190,245,171
42125185,0,CANONSBURG WD 02 PCT 01,Washington,277,213,46,5,0,0,13,220,175,39,4,0,0,2,136,75,60,77,54
42125190,0,CANONSBURG WD 02 PCT 02,Washington,1813,1630,93,26,32,5,27,1510,1370,77,19,26,4,14,890,451,432,530,369
42125215,0,CANONSBURG WD 03 PCT 01,Washington,564,503,21,14,6,0,20,449,407,15,9,5,0,13,254,128,122,144,91
42125PR187,0,CANONSBURG WD 03 PCT 02,Washington,569,478,71,13,4,0,3,448,391,49,5,2,0,1,252,127,121,144,90
42125235,0,CANONSBURG WD 03 PCT 03,Washington,251,212,23,5,5,0,6,207,178,21,5,2,0,1,106,64,40,67,42
42125180,0,CANONSBURG WD 03 PCT 04,Washington,1309,1002,190,11,9,5,92,987,798,139,8,9,4,29,499,303,189,317,199
421251815,0,WASHINGTON WD 02 PCT 01,Washington,972,619,240,19,22,3,69,778,536,183,15,20,3,21,324,242,81,236,87
421251830,0,WASHINGTON WD 03 PCT 01,Washington,1066,747,248,23,9,1,38,984,734,206,14,9,1,20,196,178,17,162,33
421251845,0,WASHINGTON WD 04,Washington,1420,1058,261,37,7,1,56,1252,981,213,27,7,1,23,387,275,108,245,138
421251850,0,WASHINGTON WD 05 PCT 01,Washington,634,549,48,10,1,1,25,530,473,36,8,1,1,11,369,195,170,196,169
421251860,0,WASHINGTON WD 05 PCT 02,Washington,1320,1080,150,32,15,2,41,1081,919,111,21,11,2,17,547,329,215,343,201
421251875,0,WASHINGTON WD 06 PCT 01,Washington,1136,696,345,23,6,4,62,911,601,265,14,4,2,25,578,431,137,407,161
421251890,0,WASHINGTON WD 06 PCT 03,Washington,1015,853,115,12,8,1,26,817,709,81,10,7,1,9,324,184,137,177,144
42125250,0,CANTON TWP VTD 01,Washington,1315,1224,54,9,1,0,27,1053,998,41,6,1,0,7,395,236,156,260,132
42125260,0,CANTON TWP VTD 02,Washington,2245,2154,28,28,4,1,30,1782,1726,21,17,2,1,15,1167,590,563,647,509
42125270,0,CANTON TWP VTD 03,Washington,917,802,76,16,1,2,20,747,666,59,9,1,2,10,303,190,111,200,101
42125280,0,CANTON TWP VTD 04,Washington,1096,1013,49,14,0,0,20,870,817,38,8,0,0,7,768,396,365,435,326
42125290,0,CANTON TWP VTD 05,Washington,2802,2715,41,21,4,2,19,2249,2193,31,11,2,2,10,952,491,448,528,411
42125300,0,CARROLL TWP VTD 01,Washington,347,329,2,2,0,0,14,286,276,2,2,0,0,6,185,101,79,109,71
42125310,0,CARROLL TWP VTD 02,Washington,1197,1164,7,14,1,1,10,976,954,5,13,1,1,2,634,289,335,348,276
421251900,0,WASHINGTON WD 07 PCT 01,Washington,714,593,77,12,0,1,31,561,489,53,7,0,1,11,419,223,191,233,181
421251910,0,WASHINGTON WD 07 PCT 02,Washington,756,611,81,16,3,0,45,597,512,49,11,3,0,22,296,178,113,194,97
421251920,0,WASHINGTON WD 07 PCT 03,Washington,1527,1319,114,14,15,0,65,1302,1168,85,7,13,0,29,604,355,235,362,228
421251930,0,WASHINGTON WD 07 PCT 04,Washington,1239,1017,128,16,9,3,66,964,825,95,10,6,3,25,419,256,154,276,134
421251945,0,WASHINGTON WD 08 PCT 01,Washington,1864,1380,338,35,9,7,95,1411,1126,218,21,9,7,30,572,369,190,360,199
421251960,0,WEST ALEXANDER Voting District,Washington,316,312,1,2,0,0,1,228,225,1,2,0,0,0,111,49,61,60,50
421251970,0,WEST BETHLEHEM TWP Voting District,Washington,1460,1431,6,3,3,3,14,1178,1164,4,0,0,2,8,662,319,332,356,295
421251980,0,WEST BROWNSVILLE VTD 01,Washington,325,300,7,4,0,7,7,265,251,5,3,0,3,3,188,105,78,123,60
421251990,0,WEST BROWNSVILLE VTD 02,Washington,667,645,6,8,2,0,6,560,546,6,5,2,0,1,280,183,93,201,75
42125320,0,CARROLL TWP VTD 03,Washington,1117,1045,39,19,3,0,11,958,904,33,13,1,0,7,569,335,222,371,186
42125330,0,CARROLL TWP VTD 04,Washington,1818,1775,14,12,9,0,8,1516,1482,13,11,5,0,5,921,406,503,506,403
42125340,0,CARROLL TWP VTD 05,Washington,1161,1135,2,22,1,0,1,946,935,1,10,0,0,0,633,321,305,375,251
42125350,0,CECIL TWP VTD 01,Washington,2070,1963,50,15,21,0,21,1703,1626,42,11,18,0,6,861,354,501,379,477
42125360,0,CECIL TWP VTD 02,Washington,2029,1945,39,11,13,1,20,1512,1456,26,9,8,1,12,694,304,382,345,341
42125370,0,CECIL TWP VTD 03,Washington,877,851,15,1,8,1,1,703,684,13,1,4,0,1,457,199,249,235,213
42125380,0,CECIL TWP VTD 04,Washington,1994,1934,19,24,5,4,8,1580,1533,15,20,4,3,5,1217,556,647,648,555
